Key,ShortKey,Source,Row,Module,Field,Role,CN,EN
State_76277_WeaponDesc,baaS,z状态表_State_A.csv,1789,State,WeaponDesc,,首领战开始后，消耗最多 50 黑印，每消耗 1 点黑印获得 <WeaponEffect_Num:[StateArg1]%> <DeathResistanceIconKeywords: 死亡抵抗>。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: At the start of the Boss Battle, consume up to 50 Black Sigils, and <DeathResistanceIconKeywords:Death Resistance> increases by +<WeaponEffect_Num:[StateArg1]%> for each Black Sigil consumed this way.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_9999_Name,aGwR,d道具_Item_A.csv,483,Item,Name,,眷顾,Blessing
State_76287_Desc,babr,z状态表_State_A.csv,1790,State,Desc,,队伍唯一：普通战斗结束后可选择的刻印数量变为 4 个，装备者卡牌的刻印有 <WeaponEffect_Num:[StateArg1]%> 概率升级为高级刻印。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: After a battle, choose from 4 available Orisons to engrave rather than 3. Orisons found on the wielder's cards this way have a <WeaponEffect_Num:[StateArg1]%> chance to be Adv. Orisons.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76287_WeaponDesc,babt,z状态表_State_A.csv,1790,State,WeaponDesc,,普通战斗结束后可选择的刻印数量变为 4 个，装备者卡牌的刻印有 <WeaponEffect_Num:[StateArg1]%> 概率升级为高级刻印。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: After a battle, choose from 4 available Orisons to engrave rather than 3. Orisons found on the wielder's cards this way have a <WeaponEffect_Num:[StateArg1]%> chance to be Adv. Orisons.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_9979_Name,aGvp,d道具_Item_A.csv,484,Item,Name,,活性,Vitality
State_76286_Desc,babo,z状态表_State_A.csv,1791,State,Desc,,队伍唯一：休息处额外提供一个选项：消除至多 3 张症状，获得 <WeaponEffect_Num:[StateArg1]> 点黑印。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: At ""Junction"" nodes, you can choose to [Expel]: Destroy up to 3 Symptom Cards, and receive <WeaponEffect_Num:[StateArg1]> Black Sigils.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76286_WeaponDesc,babq,z状态表_State_A.csv,1791,State,WeaponDesc,,休息处额外提供一个选项：消除至多 3 张症状，获得 <WeaponEffect_Num:[StateArg1]> 点黑印。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: At ""Junction"" nodes, you can choose to [Expel]: Destroy up to 3 Symptom Cards, and receive <WeaponEffect_Num:[StateArg1]> Black Sigils.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_9997_Name,aGwJ,d道具_Item_A.csv,485,Item,Name,,放逐,Exile
State_76292_Desc,babG,z状态表_State_A.csv,1792,State,Desc,,队伍唯一：融痕售卖卡牌处允许售卖症状卡，卖出症状卡后获得 <WeaponEffect_Num:[StateArg1]> 点黑印。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: Symptom cards can be sold at D-Mark Stores for <WeaponEffect_Num:[StateArg1]> Black Sigils.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76292_WeaponDesc,babI,z状态表_State_A.csv,1792,State,WeaponDesc,,融痕售卖卡牌处允许售卖症状卡，卖出症状卡后获得 <WeaponEffect_Num:[StateArg1]> 点黑印。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: Symptom cards can be sold at D-Mark Stores for <WeaponEffect_Num:[StateArg1]> Black Sigils.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_9531_Name,aFOR,d道具_Item_A.csv,486,Item,Name,,吮吸,Suction
State_76280_Desc,baaW,z状态表_State_A.csv,1793,State,Desc,,队伍唯一：休息处的回复量提高 <WeaponEffect_Num:[StateArg1]%>，选择回复生命后，将 2 张「灵感」加入牌库。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: HP recovered with [Connect] at ""Junction"" nodes +<WeaponEffect_Num:[StateArg1]%>. Whenever you choose to [Connect], add 2 ""<DerivativeCardKeywords_4:Insight>"" cards to the deck.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76280_WeaponDesc,baaY,z状态表_State_A.csv,1793,State,WeaponDesc,,休息处的回复量提高 <WeaponEffect_Num:[StateArg1]%>，选择回复生命后，将 2 张「灵感」加入牌库。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: HP recovered with [Connect] at ""Junction"" nodes +<WeaponEffect_Num:[StateArg1]%>. Whenever you choose to [Connect], add 2 ""<DerivativeCardKeywords_4:Insight>"" cards to the deck.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_9550_Name,aFQl,d道具_Item_A.csv,487,Item,Name,,熟成,Aged
State_76288_Desc,babu,z状态表_State_A.csv,1794,State,Desc,,队伍唯一：战斗结束后，获得 <WeaponEffect_Num:[StateArg1]> 点银钥能量。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: At the end of each battle, gain <WeaponEffect_Num:[StateArg1]> Keyflare.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76288_WeaponDesc,babw,z状态表_State_A.csv,1794,State,WeaponDesc,,战斗结束后，获得 <WeaponEffect_Num:[StateArg1]> 点银钥能量。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: At the end of each battle, gain <WeaponEffect_Num:[StateArg1]> Keyflare.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_10033_Name,aCLl,d道具_Item_A.csv,488,Item,Name,,贪婪,Greed
State_76291_Desc,babD,z状态表_State_A.csv,1795,State,Desc,,队伍唯一：关卡开始后，获得 <WeaponEffect_Num:[StateArg1]> 点黑印。造物上限 +2。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: At the start of investigation, receive <WeaponEffect_Num:[StateArg1]> Black Sigils. Relic Capacity increases by 2.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76291_WeaponDesc,babF,z状态表_State_A.csv,1795,State,WeaponDesc,,关卡开始后，获得 <WeaponEffect_Num:[StateArg1]> 点黑印。造物上限 +2。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: At the start of investigation, receive <WeaponEffect_Num:[StateArg1]> Black Sigils. Relic Capacity is increased by 2.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_10019_Name,aCKp,d道具_Item_A.csv,489,Item,Name,,洞悉,Insight
State_76289_Desc,babx,z状态表_State_A.csv,1796,State,Desc,,队伍唯一：探索中视野+1，地图视野全开后获得 <WeaponEffect_Num:[StateArg1]> 点黑印。首领战开始时，<WeaknessIconKeywords:虚弱>和<VulnerabilityIconKeywords:易伤>所有敌人 1 回合。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: Vision range during exploration increases by 1 node. When you reveal every node on the map, receive <WeaponEffect_Num:[StateArg1]> Black Sigils.\nAt the start of the Boss Battle, inflict 1 stack of <WeaknessIconKeywords:Weakness> and <VulnerabilityIconKeywords:Vulnerable> on all enemies.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76289_WeaponDesc,babz,z状态表_State_A.csv,1796,State,WeaponDesc,,探索中视野+1，地图视野全开后获得 <WeaponEffect_Num:[StateArg1]> 点黑印。首领战开始时，<WeaknessIconKeywords:虚弱>和<VulnerabilityIconKeywords:易伤>所有敌人 1 回合。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: Vision range during exploration increases by 1 node. When you reveal every node on the map, receive <WeaponEffect_Num:[StateArg1]> Black Sigils.\nAt the start of the Boss Battle, inflict 1 stack of <WeaknessIconKeywords:Weakness> and <VulnerabilityIconKeywords:Vulnerable> on all enemies.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
